Date,max_temp,min-temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV,
﻿2005-06-22,29.3,24.7,26.1,95,80,32.7,0,0.8,
﻿2005-06-23,28.5,24.8,24.8,97,84,106.6,0,0.5,
﻿2005-06-24,28.7,24.2,23.5,98,87,232.6,1.2,1,
﻿2005-06-25,30.9,26.5,25.1,94,76,3.9,4.6,4,
﻿2005-06-26,30.7,26.0,24.6,96,76,11.5,2.9,3,
﻿2005-06-27,31.4,28.0,25.8,87,73,3.4,5.9,5,
﻿2005-06-28,31.6,28.0,25.8,87,75,TRACE,8.6,5,
﻿2005-06-29,30.3,25.6,25.4,97,79,31.8,4.3,4,
﻿2005-06-30,28.1,25.0,24.4,97,82,47.0,0.4,2,
﻿2005-07-01,29.8,24.7,23.3,97,76,18.4,1.4,4,
﻿2005-07-02,31.0,26.7,24.5,95,78,0,9.0,5,
﻿2005-07-03,32.1,27.4,25.3,92,68,0,11.4,7,
﻿2005-07-04,33.2,28.0,26.0,87,62,0,9.3,6,
﻿2005-07-05,33.3,28.0,25.6,87,63,0,11.4,6,
﻿2005-07-06,33.0,27.6,25.5,87,54,0,10.8,5,
﻿2005-07-07,29.4,26.0,24.9,95,75,38.1,1.6,3,
﻿2005-07-08,31.0,26.9,24.7,84,71,TRACE,3.7,4,
﻿2005-07-09,29.1,24.9,25.5,93,80,33.5,2.6,3,
﻿2005-07-10,31.8,26.4,24.9,93,70,4.3,8.2,6,
﻿2005-07-11,32.5,27.8,25.9,86,57,0,12.1,6,
﻿2005-07-12,32.5,28.0,26.0,86,62,0,10.3,5,
﻿2005-07-13,32.5,28.0,25.9,84,64,0.2,10.5,6,
﻿2005-07-14,32.6,28.3,26.0,84,58,0,11.6,6,
﻿2005-07-15,33.3,28.2,26.2,87,62,0,7.7,4,
﻿2005-07-16,33.0,28.6,26.4,86,61,TRACE,11.6,6,
﻿2005-07-17,33.1,28.2,26.0,82,54,0,10.6,5,
﻿2005-07-18,34.4,29.0,26.4,81,59,0,9.6,4,
﻿2005-07-19,35.4,26.9,25.1,91,47,28.5,10.1,4,
﻿2005-07-20,34.4,24.6,25.1,91,47,28.5,10.1,4,
﻿2005-07-21,32.9,24.8,22.7,95,69,4.4,7.5,4,
﻿2005-07-22,29.0,24.8,23.4,98,75,79.7,2.4,1,
﻿2005-07-23,30.2,26.1,24.5,93,72,0,8.5,5,
﻿2005-07-24,31.4,26.7,25.1,91,72,0,11.8,6,
﻿2005-07-25,32.7,27.0,25.5,90,57,0,11.3,5,
﻿2005-07-26,32.5,26.9,25.2,89,60,0,10.5,4,
﻿2005-07-27,31.8,27.6,25.5,85,66,0,10.0,6,
﻿2005-07-28,31.8,28.0,25.7,92,73,0.7,8.1,5,
﻿2005-07-29,28.7,25.5,25.6,97,82,35.4,1.3,2,
﻿2005-07-30,28.8,26.0,24.2,97,87,47.3,0.4,2,
﻿2005-07-31,28.3,26.0,24.9,97,88,49.5,0,1,
﻿2005-08-01,30.3,25.8,24.6,97,80,15.9,7.8,5,
﻿2005-08-02,31.8,27.2,25.4,89,62,0,10.8,6,
﻿2005-08-03,32.3,27.4,25.3,90,63,0,11.3,7,
﻿2005-08-04,32.6,28.1,25.8,87,68,0,10.0,6,
﻿2005-08-05,32.5,28.1,26.1,86,62,0,8.7,5,
﻿2005-08-06,33.5,28.4,26.3,88,60,TRACE,7.2,4,
﻿2005-08-07,32.9,29.0,26.5,84,69,TRACE,9.7,5,
﻿2005-08-08,32.3,28.6,26.6,89,73,TRACE,9.9,6,
﻿2005-08-09,30.7,26.1,24.6,97,76,48.5,4.2,5,
﻿2005-08-10,29.3,26.4,25.2,96,84,26.4,4.2,4,
﻿2005-08-11,30.6,25.9,24.7,96,77,12.6,7.0,6,
﻿2005-08-12,32.6,27.1,24.7,89,64,9.4,8.5,3,
﻿2005-08-13,29.5,23.9,24.5,96,82,83.9,0.1,1,
﻿2005-08-14,30.9,24.6,22.4,94,75,2.5,4.0,5,
﻿2005-08-15,29.1,26.1,25.9,95,81,14.9,0.6,2,
﻿2005-08-16,27.6,25.4,24.5,97,84,49.0,1.5,3,
﻿2005-08-17,26.6,24.8,24.0,98,93,51.6,3.6,3,
﻿2005-08-18,28.1,25.0,24.1,96,85,39.7,0.5,2,
﻿2005-08-19,26.9,24.5,23.3,96,87,242.9,0.2,1,
﻿2005-08-20,26.5,23.9,22.4,96,90,303.3,0,0.3,
﻿2005-08-21,27.8,25.9,23.4,93,87,17.8,0,0.8,
﻿2005-08-22,30.5,27.0,24.9,92,73,0,5.4,4,
﻿2005-08-23,31.6,27.1,24.5,90,67,TRACE,10.5,6,
﻿2005-08-24,30.1,25.9,24.7,94,70,16.6,4.3,2,
﻿2005-08-25,29.6,26.3,24.4,90,69,0,2.6,3,
﻿2005-08-26,28.4,26.4,24.1,96,80,2.8,3.5,2,
﻿2005-08-27,28.0,26.4,24.6,94,86,0.3,1.2,3,
﻿2005-08-28,29.8,26.8,25.0,93,77,2.5,6.1,5,
﻿2005-08-29,30.2,26.4,25.0,95,79,9.1,8.1,5,
﻿2005-08-30,30.9,25.4,24.1,96,72,21.3,8.5,6,
﻿2005-08-31,32.3,26.8,24.4,90,59,0.3,10.2,4,
﻿2005-09-01,32.1,28.2,25.0,87,55,0,9.8,3,
﻿2005-09-02,31.7,27.8,24.7,85,55,0,6.4,3,
﻿2005-09-03,29.9,25.5,24.3,95,79,11.7,2.0,3,
﻿2005-09-04,27.4,25.2,24.8,97,87,54.3,0.2,1,
﻿2005-09-05,30.7,26.3,24.7,90,64,0,11.3,6,
﻿2005-09-06,30.5,26.7,24.2,94,68,11.5,4.3,2,
﻿2005-09-07,31.4,26.4,24.4,96,63,20.4,7.4,3,
﻿2005-09-08,30.3,26.4,24.5,97,76,0.7,6.6,4,
﻿2005-09-09,30.5,27.0,25.4,86,72,0,7.7,4,
﻿2005-09-10,30.5,26.8,25.1,86,64,TRACE,8.0,3,
﻿2005-09-11,31.3,26.4,24.3,84,64,TRACE,5.2,2,
﻿2005-09-12,31.0,27.5,25.5,87,66,TRACE,7.3,4,
﻿2005-09-13,30.6,26.9,25.5,96,80,13.2,5.3,4,
﻿2005-09-14,31.9,28.0,26.3,88,65,TRACE,8.7,5,
﻿2005-09-15,31.6,27.3,26.0,94,66,1.7,7.6,5,
﻿2005-09-16,31.8,28.3,26.0,87,64,TRACE,10.3,5,
﻿2005-09-17,30.9,25.4,25.6,96,68,23.0,3.1,3,
﻿2005-09-18,29.6,26.1,25.2,94,81,3.8,2.4,3,
﻿2005-09-19,30.9,27.8,26.0,89,74,TRACE,10.1,6,
﻿2005-09-20,30.8,26.0,25.4,94,64,2.7,5.7,3,
﻿2005-09-21,31.7,27.6,25.6,89,63,0,9.3,3,
﻿2005-09-22,34.3,28.9,26.0,87,53,0,8.9,3,
﻿2005-09-23,31.7,27.0,25.1,82,59,TRACE,5.7,4,
﻿2005-09-24,27.8,24.2,24.0,93,69,10.6,1.3,2,
﻿2005-09-25,27.4,23.5,23.1,95,76,130.2,0.8,2,
﻿2005-09-26,26.8,24.8,24.0,95,89,37.2,0.3,1,
﻿2005-09-27,26.9,25.2,24.6,97,90,30.6,0.3,1,
﻿2005-09-28,29.0,25.5,24.6,95,74,1.0,8.9,5,
﻿2005-09-29,29.4,26.3,24.2,87,70,0,8.0,4,
﻿2005-09-30,30.1,26.1,24.2,90,70,0,7.5,3,
﻿2005-10-01,30.8,26.8,24.4,86,71,0,9.0,3,
﻿2005-10-02,32.4,24.9,23.7,94,65,3.6,7.9,3,
﻿2005-10-03,32.3,27.5,24.7,73,59,0,6.6,3,
﻿2005-10-04,30.6,25.6,23.3,80,57,0,6.4,3,
﻿2005-10-05,30.5,26.0,23.9,81,64,0.1,4.2,3,
﻿2005-10-06,30.3,26.1,24.1,84,67,0.1,8.1,5,
﻿2005-10-07,29.9,26.5,25.1,93,64,2.1,4.7,3,
﻿2005-10-08,29.7,25.4,23.1,69,59,0,6.7,4,
﻿2005-10-09,28.5,24.6,22.0,87,61,TRACE,6.3,3,
﻿2005-10-10,28.9,25.1,22.8,80,67,TRACE,10.2,4,
﻿2005-10-11,29.1,26.0,23.7,82,62,0.6,7.8,4,
﻿2005-10-12,28.0,26.0,23.7,79,72,TRACE,5.1,2,
﻿2005-10-13,29.6,25.4,23.3,87,65,0.1,8.0,3,
﻿2005-10-14,29.8,25.7,23.5,85,69,0,10.1,3,
﻿2005-10-15,29.0,25.6,23.6,86,66,0,4.5,2,
﻿2005-10-16,28.3,24.3,22.0,82,64,0,5.9,2,
﻿2005-10-17,27.9,25.4,23.2,84,75,TRACE,2.1,2,
﻿2005-10-18,27.7,25.2,23.1,81,57,TRACE,8.5,3,
﻿2005-10-19,27.7,24.0,21.3,74,55,TRACE,10.0,4,
﻿2005-10-20,27.8,23.5,20.8,78,57,0,10.3,3,
﻿2005-10-21,28.9,24.1,21.5,79,49,0,10.3,3,
﻿2005-10-22,27.7,23.2,20.4,77,52,TRACE,9.8,3,
﻿2005-10-23,25.3,21.3,19.3,71,55,0,8.5,3,
﻿2005-10-24,25.6,20.6,18.1,77,57,0,10.0,3,
﻿2005-10-25,26.2,23.2,20.2,79,63,0,5.5,3,
﻿2005-10-26,26.8,23.1,20.8,83,63,0,9.1,3,
﻿2005-10-27,27.3,24.1,21.6,82,63,0,9.4,4,
﻿2005-10-28,27.8,24.2,22.0,86,70,0,9.9,4,
﻿2005-10-29,26.1,22.6,22.1,81,62,0,1.9,2,
﻿2005-10-30,24.9,20.8,19.3,73,60,0,4.7,3,
﻿2005-10-31,23.2,20.5,18.3,70,54,TRACE,0.2,2,
﻿2005-11-01,23.8,22.0,19.2,78,55,TRACE,0.1,1,
﻿2005-11-02,26.6,23.3,20.9,84,62,0,3.5,3,
﻿2005-11-03,27.0,23.7,21.1,84,62,0,10.2,4,
﻿2005-11-04,26.9,23.6,21.0,89,73,0,9.9,4,
﻿2005-11-05,27.6,23.8,21.5,91,74,0,9.9,4,
﻿2005-11-06,28.3,24.4,22.1,91,69,0,8.1,3,
﻿2005-11-07,28.5,24.9,22.7,94,76,0,2.1,1,
﻿2005-11-08,27.1,24.9,22.9,91,80,0,6.1,3,
﻿2005-11-09,27.2,24.7,22.5,92,77,TRACE,7.3,3,
﻿2005-11-10,28.4,24.1,21.8,94,70,0,7.7,3,
﻿2005-11-11,27.9,24.2,21.6,93,75,0,8.2,3,
﻿2005-11-12,28.4,24.4,21.8,86,67,0,6.7,3,
﻿2005-11-13,26.2,24.7,22.4,87,75,0,0.6,2,
﻿2005-11-14,26.6,24.5,23.0,89,77,TRACE,3.2,2,
﻿2005-11-15,24.5,20.3,21.2,95,71,1.6,0.4,0.8,
﻿2005-11-16,23.3,19.2,17.8,76,63,0,7.0,3,
﻿2005-11-17,23.5,19.1,16.8,81,64,TRACE,8.5,3,
﻿2005-11-18,23.2,19.1,16.8,78,61,0,8.4,3,
﻿2005-11-19,21.4,17.1,15.8,80,60,0,9.9,3,
﻿2005-11-20,20.6,15.4,13.5,76,58,0,9.7,3,
﻿2005-11-21,20.6,16.5,14.1,74,52,0,9.9,3,
﻿2005-11-22,21.8,16.2,13.5,70,55,0,9.8,3,
﻿2005-11-23,23.6,18.3,15.3,77,53,0,9.6,3,
﻿2005-11-24,22.9,18.9,16.2,80,61,0,8.7,2,
﻿2005-11-25,22.7,19.9,17.0,85,69,0,8.4,2,
﻿2005-11-26,24.8,19.7,17.1,89,61,0,9.3,2,
﻿2005-11-27,24.0,20.1,17.2,91,55,0,9.4,3,
﻿2005-11-28,26.1,21.5,19.0,89,68,0,5.2,2,
﻿2005-11-29,25.1,21.9,19.1,87,60,TRACE,8.9,2,
﻿2005-11-30,22.5,20.5,18.9,84,74,TRACE,3.3,2,
﻿2005-12-01,22.7,19.6,17.1,87,68,0,9.1,2,
﻿2005-12-02,24.0,20.0,17.5,91,66,0,9.5,3,
﻿2005-12-03,24.0,20.9,18.6,82,65,0,5.4,3,
﻿2005-12-04,22.3,17.2,15.8,77,55,0,9.7,3,
﻿2005-12-05,17.6,12.8,14.9,63,47,0,0,1,
﻿2005-12-06,13.6,11.1,10.6,59,48,TRACE,0.2,1,
﻿2005-12-07,16.5,11.7,10.6,62,49,0,1.7,1,
﻿2005-12-08,19.6,15.5,13.8,79,50,0,6.4,2,
﻿2005-12-09,21.3,17.2,14.6,87,65,0,7.0,3,
﻿2005-12-10,22.5,19.0,16.8,87,66,0,0.9,2,
﻿2005-12-11,21.9,17.2,16.8,88,58,0,7.9,2,
﻿2005-12-12,17.7,14.7,13.7,74,56,0,0.3,2,
﻿2005-12-13,17.4,13.5,12.8,68,59,TRACE,0.9,2,
﻿2005-12-14,16.9,13.8,12.8,62,37,0,0,1,
﻿2005-12-15,17.0,12.0,10.8,46,30,0,7.4,2,
﻿2005-12-16,17.5,12.3,9.8,67,34,0,7.3,2,
﻿2005-12-17,18.3,13.4,10.6,74,26,0,9.6,2,
﻿2005-12-18,15.6,11.2,8.7,69,35,0,9.5,2,
﻿2005-12-19,16.7,11.4,8.8,84,46,0,9.6,2,
﻿2005-12-20,19.1,13.9,10.9,84,51,0,9.3,2,
﻿2005-12-21,16.9,12.5,11.1,60,23,0,9.4,2,
﻿2005-12-22,14.8,10.4,7.9,46,22,0,9.5,3,
﻿2005-12-23,17.0,11.7,8.3,74,37,0,9.5,2,
﻿2005-12-24,19.8,15.2,11.9,83,59,0,7.8,3,
﻿2005-12-25,20.8,16.6,14.2,81,50,0,3.2,2,
﻿2005-12-26,21.1,17.7,14.7,77,44,0,9.4,2,
﻿2005-12-27,19.5,16.7,15.1,83,67,TRACE,3.9,2,
﻿2005-12-28,17.5,16.0,15.3,98,75,1.6,0,0.8,
﻿2005-12-29,21.5,16.0,15.0,98,69,0.1,7.6,3,
﻿2005-12-30,19.5,15.9,15.0,100,82,7.8,0.5,1,
﻿2005-12-31,22.9,18.0,16.2,97,68,TRACE,7.2,2,
﻿2006-01-01,21.6,17.7,16.5,91,71,0,7.8,2,
﻿2006-01-02,21.3,17.1,14.9,88,64,0,9.4,2,
﻿2006-01-03,18.3,16.2,14.8,88,76,0,2.3,2,
﻿2006-01-04,20.1,17.2,15.7,89,77,TRACE,3.4,2,
﻿2006-01-05,19.6,13.3,16.3,94,69,0,1.2,1,
﻿2006-01-06,13.3,9.4,10.7,78,57,0,0,1,
﻿2006-01-07,12.7,8.0,8.0,64,54,0,7.4,2,
﻿2006-01-08,13.5,10.8,8.4,68,51,0,0,1,
﻿2006-01-09,14.8,10.8,10.1,74,46,0,0,1,
﻿2006-01-10,17.0,14.3,12.7,83,67,TRACE,3.2,2,
﻿2006-01-11,18.9,14.9,12.6,90,64,0,8.3,3,
﻿2006-01-12,21.0,17.4,14.8,90,73,0,7.2,3,
﻿2006-01-13,22.8,17.0,14.1,95,66,0,9.7,3,
﻿2006-01-14,19.7,17.5,15.4,93,78,0,9.2,3,
﻿2006-01-15,21.4,17.1,14.3,90,68,0,8.0,3,
﻿2006-01-16,22.0,18.3,15.9,94,71,0,7.4,3,
﻿2006-01-17,19.9,18.1,16.5,96,84,0.7,0.2,1,
﻿2006-01-18,19.6,17.7,16.8,97,89,0.8,0,1,
﻿2006-01-19,19.1,18.4,17.7,97,93,0.3,0,1,
﻿2006-01-20,18.7,14.1,17.0,98,87,1.3,0,0.3,
﻿2006-01-21,14.3,11.4,11.8,98,73,4.3,0,0.9,
﻿2006-01-22,13.4,11.7,12.0,86,72,TRACE,0,0.6,
﻿2006-01-23,14.9,10.5,10.5,80,62,0,0.6,2,
﻿2006-01-24,15.8,11.1,9.8,79,61,TRACE,0.2,2,
﻿2006-01-25,18.7,13.7,12.8,77,53,0,6.4,3,
﻿2006-01-26,17.6,12.8,10.8,82,52,0,3.9,2,
﻿2006-01-27,18.2,13.5,11.7,85,53,TRACE,4.2,3,
﻿2006-01-28,15.8,13.5,12.8,99,81,6.8,0,1,
﻿2006-01-29,19.9,15.2,14.4,99,82,2.1,7.3,3,
﻿2006-01-30,21.4,17.3,15.2,93,69,0,6.9,3,
﻿2006-01-31,23.6,18.3,16.1,89,67,0,8.9,3,
﻿2006-02-01,20.8,17.9,16.7,93,76,0,6.8,3,
﻿2006-02-02,19.4,16.4,14.8,86,66,0,9.0,3,
﻿2006-02-03,20.7,16.6,14.8,87,71,0,8.6,3,
﻿2006-02-04,16.6,14.7,14.1,89,77,TRACE,0,0.7,
﻿2006-02-05,17.4,14.0,13.2,79,69,0,6.9,3,
﻿2006-02-06,21.7,15.3,13.3,91,61,0,10.0,3,
﻿2006-02-07,22.3,16.8,14.7,85,58,0,10.1,3,
﻿2006-02-08,19.6,15.4,13.2,83,45,0,9.7,3,
﻿2006-02-09,17.1,14.5,13.5,83,66,0,7.1,3,
﻿2006-02-10,19.8,13.9,12.0,87,59,0,9.7,3,
﻿2006-02-11,21.3,15.6,13.3,88,65,0,9.0,2,
﻿2006-02-12,19.8,16.9,14.9,88,57,0,7.6,3,
﻿2006-02-13,18.7,15.8,13.6,77,62,0,0.2,2,
﻿2006-02-14,20.4,17.6,16.4,98,78,4.7,0,1,
﻿2006-02-15,24.4,18.5,16.4,98,78,4.7,0,1,
﻿2006-02-16,25.3,19.6,18.0,96,72,0,0,2,
﻿2006-02-17,20.2,15.8,16.6,90,76,TRACE,0.1,1,
﻿2006-02-18,15.8,13.1,13.7,90,81,TRACE,0,1,
﻿2006-02-19,18.5,12.3,12.2,93,74,0.5,2.4,3,
﻿2006-02-20,20.3,15.3,13.8,91,68,0,4.4,3,
﻿2006-02-21,23.2,16.8,14.7,90,61,0,8.5,4,
﻿2006-02-22,25.0,18.8,16.8,90,64,0,4.8,3,
﻿2006-02-23,20.6,17.2,17.0,90,75,TRACE,0,2,
﻿2006-02-24,17.8,16.8,16.1,90,83,TRACE,0.1,1,
﻿2006-02-25,19.8,16.1,15.2,88,75,0.3,0.3,2,
﻿2006-02-26,22.5,16.6,16.4,87,71,0.3,2.0,2,
﻿2006-02-27,16.6,14.1,13.8,96,84,11.9,0,0.8,
﻿2006-02-28,16.6,9.7,13.6,100,86,20.0,0.3,1,
﻿2006-03-01,12.9,9.1,9.1,90,57,0.1,6.1,3,
﻿2006-03-02,15.8,9.7,8.6,80,53,0,6.5,3,
﻿2006-03-03,18.6,12.3,10.2,89,55,0,10.8,4,
﻿2006-03-04,17.1,14.1,11.1,81,67,TRACE,0.2,1,
﻿2006-03-05,18.6,15.3,14.0,96,77,2.4,0.1,1,
﻿2006-03-06,20.7,17.8,16.3,97,87,1.8,0,1,
﻿2006-03-07,21.0,19.2,17.9,97,83,TRACE,3.4,3,
﻿2006-03-08,21.9,18.3,16.7,89,81,0,3.8,2,
﻿2006-03-09,24.0,18.7,16.7,96,71,0,4.4,2,
﻿2006-03-10,22.5,19.6,17.2,97,77,0,6.2,3,
﻿2006-03-11,23.0,19.9,17.7,94,82,0,3.8,3,
﻿2006-03-12,23.6,15.6,19.1,97,86,0.8,0.7,2,
﻿2006-03-13,15.5,9.1,12.8,100,75,5.1,0,0.9,
﻿2006-03-14,15.0,9.0,9.6,99,71,0.3,0.2,2,
﻿2006-03-15,18.3,14.2,12.7,86,74,TRACE,0.3,2,
﻿2006-03-16,23.4,17.6,16.3,91,69,TRACE,5.2,3,
﻿2006-03-17,20.8,19.3,18.0,97,82,TRACE,0.7,3,
﻿2006-03-18,26.2,19.6,18.3,97,78,0.3,6.3,4,
﻿2006-03-19,22.7,19.2,19.3,95,64,TRACE,4.0,2,
﻿2006-03-20,19.2,17.6,17.0,88,73,TRACE,1.9,3,
﻿2006-03-21,21.4,17.7,16.8,95,87,TRACE,0.6,2,
﻿2006-03-22,22.4,19.6,19.0,99,91,TRACE,0.7,1,
﻿2006-03-23,24.9,18.5,19.9,100,86,11.2,0,1,
﻿2006-03-24,18.6,16.7,16.8,98,90,15.7,0,0.5,
﻿2006-03-25,18.3,16.9,16.3,98,89,6.6,0.1,0.8,
﻿2006-03-26,19.9,17.8,16.9,99,89,3.0,0,0.9,
﻿2006-03-27,19.0,17.2,16.8,98,93,1.1,0,0.6,
﻿2006-03-28,22.8,16.9,15.8,90,60,0,10.4,3,
﻿2006-03-29,21.7,18.2,15.4,86,65,0,7.3,3,
﻿2006-03-30,22.5,19.0,17.6,92,72,TRACE,5.4,3,
﻿2006-03-31,24.3,20.5,19.2,94,77,TRACE,4.2,3,
﻿2006-04-01,26.8,20.8,19.5,95,73,TRACE,6.3,4,
﻿2006-04-02,25.2,22.1,20.6,97,78,0.1,0,2,
﻿2006-04-03,26.6,22.2,20.9,96,79,TRACE,6.1,4,
﻿2006-04-04,28.2,23.1,21.2,96,71,0,4.7,3,
﻿2006-04-05,28.2,24.6,22.5,91,73,0,3.7,4,
﻿2006-04-06,26.8,22.2,21.6,91,81,TRACE,5.9,5,
﻿2006-04-07,23.2,21.4,21.0,93,84,TRACE,0,1,
﻿2006-04-08,24.6,20.5,19.2,87,61,0,4.0,4,
﻿2006-04-09,25.7,22.2,19.7,94,84,TRACE,0,3,
﻿2006-04-10,28.6,25.6,22.7,87,78,TRACE,3.6,3,
﻿2006-04-11,29.6,26.5,23.7,85,72,TRACE,2.8,3,
﻿2006-04-12,29.9,26.6,24.9,83,69,TRACE,5.3,4,
﻿2006-04-13,27.3,19.7,20.9,95,77,0.9,0,0.7,
﻿2006-04-14,20.4,18.6,17.6,92,83,0.1,0,0.8,
﻿2006-04-15,18.7,15.1,16.3,94,75,1.0,0,0.7,
﻿2006-04-16,18.8,15.7,14.0,84,77,TRACE,0,1,
﻿2006-04-17,23.2,17.8,16.2,85,62,0,7.3,4,
﻿2006-04-18,25.6,20.7,19.9,89,69,0,6.6,4,
﻿2006-04-19,28.9,22.1,20.1,92,58,0,10.3,5,
﻿2006-04-20,29.0,22.2,22.0,94,69,0.2,5.5,3,
﻿2006-04-21,25.8,21.7,20.9,91,74,0,6.7,5,
﻿2006-04-22,29.3,23.3,21.5,93,63,0,7.7,5,
﻿2006-04-23,30.1,25.6,23.8,91,67,0,7.5,5,
﻿2006-04-24,26.7,23.4,22.4,99,86,109.4,1.9,3,
﻿2006-04-25,25.0,22.8,22.0,94,85,TRACE,1.3,2,
﻿2006-04-26,29.2,23.8,22.4,94,72,8.0,5.0,4,
﻿2006-04-27,28.4,25.3,23.9,96,77,11.9,2.0,3,
﻿2006-04-28,27.0,21.2,23.9,96,77,11.9,2.0,3,
﻿2006-04-29,24.4,20.9,20.8,98,83,1.6,0.1,2,
﻿2006-04-30,27.8,23.1,22.0,90,71,0,3.8,4,
﻿2006-05-01,29.8,25.2,23.3,91,72,0,7.4,6,
﻿2006-05-02,29.8,23.3,24.9,100,76,70.1,1.2,3,
﻿2006-05-03,23.6,21.7,20.5,100,90,108.2,0,1,
﻿2006-05-04,25.1,23.3,21.8,94,86,0.2,0.1,2,
﻿2006-05-05,28.3,24.2,23.1,95,80,1.3,0.9,2,
﻿2006-05-06,30.3,26.8,24.2,86,71,0,8.2,5,
﻿2006-05-07,30.2,26.7,24.4,88,69,0,10.5,5,
﻿2006-05-08,31.5,26.7,24.3,88,67,0,8.4,5,
﻿2006-05-09,31.4,26.4,24.0,85,65,0,10.1,6,
﻿2006-05-10,31.2,27.2,24.4,85,61,0,10.5,6,
﻿2006-05-11,30.5,25.5,24.8,89,78,TRACE,5.0,4,
﻿2006-05-12,29.6,24.6,23.7,87,70,TRACE,6.9,5,
﻿2006-05-13,30.9,22.7,23.3,89,65,TRACE,5.6,3,
﻿2006-05-14,27.1,20.5,19.6,81,56,TRACE,10.6,6,
﻿2006-05-15,27.2,22.6,21.6,79,57,TRACE,5.1,4,
﻿2006-05-16,26.3,22.7,22.0,90,65,1.6,0,2,
﻿2006-05-17,24.3,21.1,20.5,92,73,15.0,0,2,
﻿2006-05-18,28.8,22.6,20.1,78,57,TRACE,8.7,5,
﻿2006-05-19,29.8,22.9,20.9,85,43,0,10.6,5,
﻿2006-05-20,25.7,23.2,22.5,96,79,1.0,0.2,2,
﻿2006-05-21,24.8,22.3,22.0,99,94,69.7,0,0.4,
﻿2006-05-22,26.5,24.5,23.2,97,85,22.9,0,1,
﻿2006-05-23,26.7,24.3,23.5,99,88,30.9,0.2,2,
﻿2006-05-24,26.5,24.5,23.7,97,90,0.5,0,1,
﻿2006-05-25,28.8,24.8,23.6,96,72,0,5.1,4,
﻿2006-05-26,29.8,26.4,24.4,85,72,TRACE,5.2,5,
﻿2006-05-27,27.4,26.0,24.4,90,83,5.5,0,1,
﻿2006-05-28,27.1,23.7,22.5,95,85,59.7,0,0.5,
﻿2006-05-29,24.4,22.3,21.8,98,89,4.2,0,1,
﻿2006-05-30,26.7,22.4,21.5,99,90,13.0,0.8,3,
﻿2006-05-31,28.5,23.7,22.8,99,81,27.7,0.9,2,
﻿2006-06-01,27.8,25.5,23.8,95,85,33.2,1.1,3,
﻿2006-06-02,27.6,24.4,25.1,100,86,80.2,0,0.3,
﻿2006-06-03,28.3,26.9,24.9,92,82,0.6,0,2,
﻿2006-06-04,29.4,27.2,25.4,85,78,1.5,2.8,3,
﻿2006-06-05,29.3,27.9,25.5,86,78,TRACE,0.1,3,
﻿2006-06-06,30.7,27.6,25.3,88,73,0.8,3.3,5,
﻿2006-06-07,29.9,28.1,25.6,85,78,0.4,0.5,3,
﻿2006-06-08,29.4,27.3,26.2,95,81,12.4,0,2,
﻿2006-06-09,28.2,24.0,26.0,98,86,136.7,0,0.3,
﻿2006-06-10,25.4,22.6,22.0,98,82,26.4,0.2,2,
﻿2006-06-11,26.6,21.9,22.3,98,81,9.5,1.6,3,
﻿2006-06-12,26.2,23.1,21.1,98,84,9.4,0,2,
﻿2006-06-13,30.5,24.5,23.7,100,75,65.2,3.3,3,
﻿2006-06-14,30.1,26.8,25.0,88,76,0.4,3.8,4,
﻿2006-06-15,29.4,27.9,25.6,88,80,0.2,0.4,2,
﻿2006-06-16,30.8,27.8,25.6,86,73,0.1,3.3,3,
﻿2006-06-17,31.7,27.5,25.3,88,67,TRACE,8.7,5,
﻿2006-06-18,30.9,27.5,25.6,91,72,TRACE,2.1,3,
﻿2006-06-19,28.5,26.3,25.8,94,75,0.6,0.3,2,
﻿2006-06-20,31.6,26.6,25.0,92,71,TRACE,4.8,4,
﻿2006-06-21,31.4,25.5,24.4,100,74,10.0,10.5,6,
﻿2006-06-22,28.7,26.5,25.8,96,83,10.4,2.8,3,
﻿2006-06-23,32.9,26.2,24.9,96,63,1.0,12.2,7,
﻿2006-06-24,32.7,28.0,25.9,85,57,0,10.9,7,
﻿2006-06-25,32.8,28.2,26.3,89,65,0,9.0,6,
﻿2006-06-26,32.5,27.8,26.0,89,62,0,11.9,7,
﻿2006-06-27,31.9,27.9,26.4,90,76,0.1,6.0,5,
﻿2006-06-28,29.3,25.3,25.9,98,84,51.0,0.1,0.9,
﻿2006-06-29,30.7,26.1,25.1,98,76,16.6,3.6,4,
﻿2006-06-30,31.1,26.6,25.1,96,80,2.5,4.5,5,
﻿2006-07-01,31.1,27.1,26.0,97,76,2.9,9.5,6,
﻿2006-07-02,31.4,27.5,26.3,97,76,5.3,7.9,6,
﻿2006-07-03,31.4,27.7,26.1,97,78,6.3,6.1,5,
﻿2006-07-04,31.8,27.0,26.0,95,67,14.8,4.8,4,
﻿2006-07-05,32.0,28.4,25.8,88,66,1.5,8.5,5,
﻿2006-07-06,32.3,27.6,25.6,88,67,2.0,9.5,6,
﻿2006-07-07,32.7,28.6,26.2,86,69,3.2,6.9,5,
﻿2006-07-08,31.9,27.0,26.9,98,71,19.5,5.5,4,
﻿2006-07-09,30.8,26.0,27.1,96,74,7.0,2.8,3,
﻿2006-07-10,30.6,27.9,27.1,98,79,6.8,1.8,2,
﻿2006-07-11,31.1,26.4,26.7,97,78,32.3,3.6,2,
